vente_id,date_id,client_id,produit_id,quantite,prix_unitaire_vente,montant_total,nom_produit,categorie,prix_unitaire_produit,unite_mesure,origine,nom,prenom,genre,age,ville,statut_marital,date_complete,jour,mois,mois_nom,annee,trimestre
4930,36,683,228,6,110.29,661.74,Carottes,Légumes,42.37,Paquet,Espagne,Benslimane,Amina,Femme,31,Marrakech,Célibataire,2018-02-05,5,2,February,2018,1
4931,821,124,565,10,183.84,1838.4,Lentilles,Épicerie,159.03,Paquet,Espagne,Benslimane,Noura,Femme,28,Tanger,Célibataire,2020-03-31,31,3,March,2020,1
4932,1202,129,509,9,136.49,1228.41,Café,Boissons,103.04,Litre,Espagne,Bouzid,Noura,Femme,31,Rabat,Marié(E),2021-04-16,16,4,April,2021,2
4933,682,332,12,1,260.38,260.38,Carottes,Légumes,63.96,Bouteille,États-Unis,El Amrani,Laila,Femme,44,Agadir,Célibataire,2019-11-13,13,11,November,2019,4
4934,440,59,151,1,172.4,172.4,Pain Au Chocolat,Pâtisserie,128.76,Paquet,États-Unis,Ouazzani,Rachid,Homme,48,Agadir,Marié(E),2019-03-16,16,3,March,2019,1
4935,1404,427,67,6,191.1,1146.6,Mouton,Viandes,188.23,Bouteille,Maroc,Maaroufi,Laila,Femme,62,Oujda,Marié(E),2021-11-04,4,11,November,2021,4
4936,1606,335,120,7,344.15,2409.05,Shampoing,Hygiène,184.54,Paquet,Espagne,Benali,Amina,Femme,33,Tanger,Célibataire,2022-05-25,25,5,May,2022,2
4937,161,495,358,5,188.6,943.0,Lessive,Produits Ménagers,67.12,Unité,France,Benali,Khadija,Femme,26,Kenitra,Marié(E),2018-06-10,10,6,June,2018,2
4938,767,996,528,5,499.05,2495.25,Liquide Vaisselle,Produits Ménagers,23.65,Litre,États-Unis,Toumi,Khadija,Femme,45,Casablanca,Célibataire,2020-02-06,6,2,February,2020,1
4939,1338,29,543,3,61.49,184.47,Lait,Boissons,132.31,Kg,Espagne,Maaroufi,Youssef,Homme,44,Casablanca,Marié(E),2021-08-30,30,8,August,2021,3
4940,1309,638,821,4,375.4,1501.6,Liquide Vaisselle,Produits Ménagers,184.72,Litre,France,Maaroufi,Hassan,Homme,24,Tanger,Célibataire,2021-08-01,1,8,August,2021,3
4941,1637,358,893,8,353.78,2830.24,Détergent,Produits Ménagers,53.25,Paquet,Espagne,Toumi,Fatima,Femme,47,Rabat,Célibataire,2022-06-25,25,6,June,2022,2
4942,266,890,79,5,147.75,738.75,Farine,Épicerie,172.8,Unité,Maroc,Maaroufi,Fatima,Femme,37,Oujda,Célibataire,2018-09-23,23,9,September,2018,3
4943,1098,474,802,3,314.68,944.04,Lessive,Produits Ménagers,11.03,Kg,Espagne,Boukhari,Fatima,Femme,64,Rabat,Célibataire,2021-01-02,2,1,January,2021,1
4944,1731,389,835,10,449.64,4496.4,Yaourt,Produits Laitiers,14.47,Litre,France,Kabbaj,Hassan,Homme,31,Rabat,Célibataire,2022-09-27,27,9,September,2022,3
4945,68,302,641,1,289.04,289.04,Dentifrice,Hygiène,128.42,Paquet,France,Kabbaj,Youssef,Homme,57,Marrakech,Marié(E),2018-03-09,9,3,March,2018,1
4946,837,112,471,7,458.48,3209.36,Café,Boissons,72.17,Paquet,Maroc,Ouazzani,Rachid,Homme,33,Oujda,Célibataire,2020-04-16,16,4,April,2020,2
4947,909,817,847,10,257.48,2574.8,Makrout,Pâtisserie,29.75,Unité,États-Unis,El Amrani,Amina,Femme,32,Rabat,Célibataire,2020-06-27,27,6,June,2020,2
4948,2033,641,603,5,95.73,478.65,Café,Boissons,116.34,Litre,États-Unis,Benali,Soufiane,Homme,36,Agadir,Marié(E),2023-07-26,26,7,July,2023,3
4949,1696,316,878,5,124.91,624.55,Fromage,Produits Laitiers,126.06,Litre,États-Unis,El Amrani,Hassan,Homme,65,Rabat,Célibataire,2022-08-23,23,8,August,2022,3
4950,1201,222,498,6,198.77,1192.62,Ventilateur,Électroménager,148.27,Paquet,Maroc,El Amrani,Rachid,Homme,52,Fès,Célibataire,2021-04-15,15,4,April,2021,2
4951,951,228,720,8,425.12,3400.96,Bœuf,Viandes,112.77,Unité,France,Bouzid,Soufiane,Homme,31,Agadir,Marié(E),2020-08-08,8,8,August,2020,3
4952,1811,847,175,3,32.88,98.64,Fromage,Produits Laitiers,146.92,Litre,France,Kabbaj,Mohamed,Homme,38,Rabat,Célibataire,2022-12-16,16,12,December,2022,4
4953,1127,479,187,10,148.41,1484.1,Fraises,Fruits,27.8,Bouteille,États-Unis,Ouazzani,Youssef,Homme,45,Fès,Marié(E),2021-01-31,31,1,January,2021,1
4954,1191,224,23,9,309.68,2787.12,Fraises,Fruits,100.54,Kg,États-Unis,El Fassi,Laila,Femme,65,Kenitra,Marié(E),2021-04-05,5,4,April,2021,2
4955,1617,722,95,7,418.81,2931.67,Shampoing,Hygiène,20.23,Litre,Espagne,Benslimane,Youssef,Homme,30,Marrakech,Marié(E),2022-06-05,5,6,June,2022,2
4956,1592,20,356,8,280.41,2243.28,Bouilloire,Électroménager,34.51,Kg,Espagne,Boukhari,Soufiane,Homme,29,Rabat,Célibataire,2022-05-11,11,5,May,2022,2
4957,1235,265,107,8,20.92,167.36,Savon,Hygiène,181.68,Litre,Maroc,Bouzid,Youssef,Homme,64,Kenitra,Marié(E),2021-05-19,19,5,May,2021,2
4958,731,7,438,1,160.79,160.79,Thé Vert,Boissons,155.28,Unité,États-Unis,Boukhari,Fatima,Femme,25,Rabat,Marié(E),2020-01-01,1,1,January,2020,1
4959,1046,314,687,9,226.55,2038.95,Farine,Épicerie,158.11,Unité,Espagne,Bouzid,Noura,Femme,41,Marrakech,Célibataire,2020-11-11,11,11,November,2020,4
4960,94,854,230,3,151.62,454.86,Mixeur,Électroménager,147.75,Paquet,États-Unis,Bouzid,Soufiane,Homme,53,Marrakech,Célibataire,2018-04-04,4,4,April,2018,2
4961,362,413,544,3,292.29,876.87,Shampoing,Hygiène,43.78,Kg,Espagne,Kabbaj,Rachid,Homme,60,Oujda,Célibataire,2018-12-28,28,12,December,2018,4
4962,1046,855,283,1,342.72,342.72,Makrout,Pâtisserie,54.16,Litre,États-Unis,Ouazzani,Khadija,Femme,20,Tanger,Célibataire,2020-11-11,11,11,November,2020,4
4963,1823,351,733,2,309.3,618.6,Poulet,Viandes,73.77,Litre,Espagne,El Amrani,Hassan,Homme,20,Kenitra,Marié(E),2022-12-28,28,12,December,2022,4
4964,548,612,597,6,156.52,939.12,Bouilloire,Électroménager,169.03,Unité,France,Ouazzani,Mohamed,Homme,22,Tanger,Marié(E),2019-07-02,2,7,July,2019,3
4965,1320,298,561,10,46.82,468.2,Bananes,Fruits,131.72,Litre,Espagne,El Fassi,Fatima,Femme,49,Kenitra,Marié(E),2021-08-12,12,8,August,2021,3
4966,423,388,781,7,248.66,1740.62,Fraises,Fruits,119.55,Bouteille,États-Unis,Bouzid,Laila,Femme,44,Tanger,Célibataire,2019-02-27,27,2,February,2019,1
4967,1902,919,759,4,210.32,841.28,Ventilateur,Électroménager,95.18,Kg,France,Bouzid,Hassan,Homme,18,Oujda,Célibataire,2023-03-17,17,3,March,2023,1
4968,1517,30,284,1,319.58,319.58,Liquide Vaisselle,Produits Ménagers,130.7,Unité,France,El Amrani,Laila,Femme,21,Agadir,Célibataire,2022-02-25,25,2,February,2022,1
4969,1570,946,724,3,197.08,591.24,Fer À Repasser,Électroménager,44.94,Litre,Espagne,Boukhari,Mohamed,Homme,46,Rabat,Marié(E),2022-04-19,19,4,April,2022,2
4970,99,821,276,5,190.28,951.4,Oignons,Légumes,89.94,Paquet,Maroc,Bouzid,Fatima,Femme,24,Casablanca,Marié(E),2018-04-09,9,4,April,2018,2
4971,1120,673,622,5,7.57,37.85,Croissant,Pâtisserie,141.16,Litre,Maroc,Kabbaj,Hassan,Homme,54,Tanger,Marié(E),2021-01-24,24,1,January,2021,1
4972,1406,885,426,10,448.24,4482.4,Lait,Produits Laitiers,17.52,Unité,Espagne,Ouazzani,Soufiane,Homme,27,Oujda,Célibataire,2021-11-06,6,11,November,2021,4
4973,321,256,200,1,466.63,466.63,Lait,Produits Laitiers,163.44,Kg,Maroc,Maaroufi,Fatima,Femme,41,Tanger,Marié(E),2018-11-17,17,11,November,2018,4
4974,1104,608,600,9,284.34,2559.06,Lait,Produits Laitiers,130.54,Paquet,France,Bouzid,Fatima,Femme,25,Rabat,Marié(E),2021-01-08,8,1,January,2021,1
4975,1944,836,818,10,31.11,311.1,Détergent,Produits Ménagers,150.67,Unité,États-Unis,Toumi,Rachid,Homme,27,Kenitra,Célibataire,2023-04-28,28,4,April,2023,2
4976,1490,513,780,10,335.37,3353.7,Ventilateur,Électroménager,163.99,Bouteille,Espagne,Toumi,Soufiane,Homme,37,Agadir,Marié(E),2022-01-29,29,1,January,2022,1
4977,1181,307,280,2,67.61,135.22,Lentilles,Épicerie,63.66,Litre,Maroc,Boukhari,Fatima,Femme,47,Oujda,Marié(E),2021-03-26,26,3,March,2021,1
4978,1517,21,451,3,367.53,1102.59,Riz,Épicerie,50.66,Bouteille,États-Unis,El Fassi,Soufiane,Homme,62,Fès,Célibataire,2022-02-25,25,2,February,2022,1
4979,884,708,430,3,340.28,1020.84,Fromage,Produits Laitiers,105.39,Unité,Espagne,El Fassi,Khadija,Femme,41,Kenitra,Célibataire,2020-06-02,2,6,June,2020,2
4980,706,449,89,6,30.33,181.98,Tomates,Légumes,33.33,Bouteille,Maroc,Maaroufi,Noura,Femme,31,Oujda,Célibataire,2019-12-07,7,12,December,2019,4
4981,106,621,767,9,492.95,4436.55,Thé Vert,Boissons,173.38,Unité,France,Benali,Rachid,Homme,50,Tanger,Marié(E),2018-04-16,16,4,April,2018,2
4982,2123,377,794,10,180.39,1803.9,Couscous,Épicerie,52.93,Paquet,États-Unis,Benslimane,Khadija,Femme,29,Kenitra,Marié(E),2023-10-24,24,10,October,2023,4
4983,206,952,905,7,487.74,3414.18,Melon,Fruits,50.12,Kg,Espagne,El Amrani,Fatima,Femme,40,Oujda,Marié(E),2018-07-25,25,7,July,2018,3
4984,760,738,975,5,363.77,1818.85,Détergent,Produits Ménagers,160.56,Kg,Espagne,El Amrani,Hassan,Homme,49,Marrakech,Célibataire,2020-01-30,30,1,January,2020,1
4985,1270,795,332,4,388.02,1552.08,Bouilloire,Électroménager,147.43,Paquet,Espagne,Bouzid,Laila,Femme,49,Agadir,Marié(E),2021-06-23,23,6,June,2021,2
4986,1929,396,254,5,64.8,324.0,Croissant,Pâtisserie,79.94,Paquet,France,Boukhari,Fatima,Femme,34,Fès,Marié(E),2023-04-13,13,4,April,2023,2
4987,1925,35,363,2,494.13,988.26,Melon,Fruits,172.83,Kg,France,Kabbaj,Youssef,Homme,42,Fès,Célibataire,2023-04-09,9,4,April,2023,2
4988,260,410,598,7,330.83,2315.81,Fer À Repasser,Électroménager,59.93,Kg,Maroc,Kabbaj,Fatima,Femme,50,Rabat,Marié(E),2018-09-17,17,9,September,2018,3
4989,3,2,983,9,151.36,1362.24,Croissant,Pâtisserie,113.06,Paquet,États-Unis,El Amrani,Youssef,Homme,64,Rabat,Marié(E),2018-01-03,3,1,January,2018,1
4990,1627,500,439,3,211.58,634.74,Oignons,Légumes,48.19,Bouteille,États-Unis,El Fassi,Noura,Femme,54,Oujda,Célibataire,2022-06-15,15,6,June,2022,2
4991,330,61,266,9,422.75,3804.75,Jus D’Orange,Boissons,85.9,Kg,États-Unis,Boukhari,Mohamed,Homme,20,Tanger,Célibataire,2018-11-26,26,11,November,2018,4
4992,2113,709,731,5,486.89,2434.45,Lessive,Produits Ménagers,40.28,Paquet,Maroc,Ouazzani,Noura,Femme,54,Casablanca,Marié(E),2023-10-14,14,10,October,2023,4
4993,425,50,745,2,178.93,357.86,Détergent,Produits Ménagers,35.93,Bouteille,Maroc,El Fassi,Fatima,Femme,50,Fès,Célibataire,2019-03-01,1,3,March,2019,1
4994,1769,292,642,7,469.43,3286.01,Fromage,Produits Laitiers,75.74,Kg,Maroc,Toumi,Youssef,Homme,22,Agadir,Marié(E),2022-11-04,4,11,November,2022,4
4995,1258,119,39,3,43.47,130.41,Brioche,Pâtisserie,199.75,Paquet,Espagne,Boukhari,Rachid,Homme,26,Oujda,Célibataire,2021-06-11,11,6,June,2021,2
4996,2123,218,436,10,277.92,2779.2,Mouton,Viandes,100.58,Litre,Espagne,Benslimane,Mohamed,Homme,49,Fès,Célibataire,2023-10-24,24,10,October,2023,4
4997,2160,266,357,7,213.92,1497.44,Fraises,Fruits,142.98,Litre,États-Unis,Kabbaj,Soufiane,Homme,35,Marrakech,Marié(E),2023-11-30,30,11,November,2023,4
4998,311,273,94,10,185.52,1855.2,Dattes,Fruits,48.91,Unité,Espagne,Ouazzani,Laila,Femme,34,Agadir,Marié(E),2018-11-07,7,11,November,2018,4
4999,152,559,831,5,270.74,1353.7,Café,Boissons,143.11,Litre,États-Unis,Ouazzani,Khadija,Femme,35,Rabat,Marié(E),2018-06-01,1,6,June,2018,2
5000,586,513,68,4,312.88,1251.52,Pois Chiches,Épicerie,80.67,Kg,Espagne,Toumi,Soufiane,Homme,37,Agadir,Marié(E),2019-08-09,9,8,August,2019,3
5001,1252,38,677,7,133.52,934.64,Poivrons,Légumes,198.65,Unité,États-Unis,Maaroufi,Fatima,Femme,34,Rabat,Célibataire,2021-06-05,5,6,June,2021,2
5002,1787,385,721,5,411.0,2055.0,Dentifrice,Hygiène,49.63,Unité,Maroc,Benslimane,Hassan,Homme,53,Marrakech,Célibataire,2022-11-22,22,11,November,2022,4
5003,63,617,544,3,420.68,1262.04,Shampoing,Hygiène,43.78,Kg,Espagne,Toumi,Laila,Femme,34,Oujda,Marié(E),2018-03-04,4,3,March,2018,1
5004,793,394,389,6,286.02,1716.12,Savon,Hygiène,160.84,Kg,France,Bouzid,Mohamed,Homme,23,Casablanca,Marié(E),2020-03-03,3,3,March,2020,1
5005,1135,271,854,3,237.36,712.08,Tomates,Légumes,105.53,Paquet,France,El Amrani,Youssef,Homme,64,Agadir,Marié(E),2021-02-08,8,2,February,2021,1
5006,921,666,688,8,137.89,1103.12,Fer À Repasser,Électroménager,48.17,Kg,Espagne,Benslimane,Laila,Femme,31,Casablanca,Marié(E),2020-07-09,9,7,July,2020,3
5007,1365,164,152,4,239.12,956.48,Makrout,Pâtisserie,54.42,Unité,Espagne,Bouzid,Khadija,Femme,49,Marrakech,Marié(E),2021-09-26,26,9,September,2021,3
5008,1646,692,452,9,368.08,3312.72,Shampoing,Hygiène,61.96,Paquet,France,Boukhari,Laila,Femme,31,Oujda,Marié(E),2022-07-04,4,7,July,2022,3
5009,155,849,101,3,246.52,739.56,Pommes,Fruits,88.26,Kg,Maroc,El Amrani,Hassan,Homme,56,Oujda,Marié(E),2018-06-04,4,6,June,2018,2
5010,433,172,689,9,142.4,1281.6,Croissant,Pâtisserie,80.77,Unité,États-Unis,El Fassi,Mohamed,Homme,40,Tanger,Marié(E),2019-03-09,9,3,March,2019,1
5011,1213,720,649,7,277.03,1939.21,Bœuf,Viandes,53.06,Unité,Maroc,Maaroufi,Rachid,Homme,28,Kenitra,Marié(E),2021-04-27,27,4,April,2021,2
5012,1123,174,636,5,84.88,424.4,Pommes De Terre,Légumes,5.53,Litre,France,Bouzid,Amina,Femme,48,Tanger,Célibataire,2021-01-27,27,1,January,2021,1
5013,1270,674,423,1,484.62,484.62,Oignons,Légumes,54.71,Litre,États-Unis,Bouzid,Soufiane,Homme,62,Fès,Célibataire,2021-06-23,23,6,June,2021,2
5014,1054,62,333,1,349.67,349.67,Détergent,Produits Ménagers,129.49,Kg,États-Unis,Kabbaj,Fatima,Femme,42,Oujda,Marié(E),2020-11-19,19,11,November,2020,4
5015,627,221,52,2,270.46,540.92,Détergent,Produits Ménagers,15.87,Paquet,Espagne,El Amrani,Khadija,Femme,41,Tanger,Marié(E),2019-09-19,19,9,September,2019,3
5016,483,871,115,5,151.45,757.25,Croissant,Pâtisserie,24.84,Litre,France,Maaroufi,Amina,Femme,19,Agadir,Marié(E),2019-04-28,28,4,April,2019,2
5017,1523,492,777,1,56.41,56.41,Dentifrice,Hygiène,197.45,Unité,États-Unis,Bouzid,Fatima,Femme,37,Rabat,Célibataire,2022-03-03,3,3,March,2022,1
5018,1466,427,540,9,160.78,1447.02,Shampoing,Hygiène,35.68,Unité,États-Unis,Maaroufi,Laila,Femme,62,Oujda,Marié(E),2022-01-05,5,1,January,2022,1
5019,931,636,737,1,332.5,332.5,Détergent,Produits Ménagers,51.25,Litre,États-Unis,Benali,Mohamed,Homme,46,Fès,Marié(E),2020-07-19,19,7,July,2020,3
5020,2165,560,503,8,25.49,203.92,Fraises,Fruits,121.36,Bouteille,Maroc,Maaroufi,Soufiane,Homme,57,Marrakech,Célibataire,2023-12-05,5,12,December,2023,4
5021,2161,463,427,6,416.19,2497.14,Mixeur,Électroménager,39.41,Bouteille,États-Unis,Benslimane,Fatima,Femme,27,Fès,Célibataire,2023-12-01,1,12,December,2023,4
5022,1568,680,697,8,486.32,3890.56,Shampoing,Hygiène,172.46,Litre,États-Unis,El Fassi,Amina,Femme,41,Fès,Marié(E),2022-04-17,17,4,April,2022,2
5023,1759,683,494,2,218.74,437.48,Café,Boissons,43.62,Litre,Maroc,Benslimane,Amina,Femme,31,Marrakech,Célibataire,2022-10-25,25,10,October,2022,4
5024,846,993,607,8,318.24,2545.92,Lait,Produits Laitiers,131.91,Paquet,Maroc,Toumi,Laila,Femme,33,Casablanca,Célibataire,2020-04-25,25,4,April,2020,2
5025,1804,508,729,3,356.13,1068.39,Soda,Boissons,55.97,Paquet,États-Unis,El Amrani,Mohamed,Homme,20,Oujda,Marié(E),2022-12-09,9,12,December,2022,4
5026,176,938,595,9,429.27,3863.43,Poivrons,Légumes,29.97,Litre,Maroc,Toumi,Laila,Femme,23,Marrakech,Célibataire,2018-06-25,25,6,June,2018,2
5027,1505,876,535,10,13.75,137.5,Carottes,Légumes,180.6,Bouteille,France,El Amrani,Laila,Femme,49,Marrakech,Marié(E),2022-02-13,13,2,February,2022,1
5028,1670,346,658,3,104.26,312.78,Lentilles,Épicerie,142.6,Paquet,France,El Amrani,Noura,Femme,23,Tanger,Marié(E),2022-07-28,28,7,July,2022,3
5029,2019,588,898,6,302.39,1814.34,Oignons,Légumes,5.43,Litre,Maroc,Ouazzani,Amina,Femme,65,Rabat,Marié(E),2023-07-12,12,7,July,2023,3
5030,866,287,224,7,22.25,155.75,Lait,Boissons,49.53,Paquet,Maroc,Ouazzani,Amina,Femme,36,Oujda,Célibataire,2020-05-15,15,5,May,2020,2
5031,621,907,181,8,242.08,1936.64,Lessive,Produits Ménagers,98.6,Bouteille,États-Unis,Boukhari,Amina,Femme,56,Casablanca,Célibataire,2019-09-13,13,9,September,2019,3
5032,1777,391,414,1,495.44,495.44,Pain Au Chocolat,Pâtisserie,165.98,Bouteille,États-Unis,Bouzid,Laila,Femme,64,Oujda,Célibataire,2022-11-12,12,11,November,2022,4
5033,1107,466,843,9,21.68,195.12,Savon,Hygiène,133.67,Unité,France,Ouazzani,Rachid,Homme,64,Casablanca,Célibataire,2021-01-11,11,1,January,2021,1
5034,110,58,145,6,62.8,376.8,Lait,Produits Laitiers,133.2,Litre,France,Bouzid,Rachid,Homme,35,Kenitra,Célibataire,2018-04-20,20,4,April,2018,2
5035,1199,252,256,4,238.34,953.36,Carottes,Légumes,89.65,Paquet,États-Unis,El Amrani,Mohamed,Homme,30,Tanger,Marié(E),2021-04-13,13,4,April,2021,2
5036,1313,465,393,4,482.25,1929.0,Fromage,Produits Laitiers,120.31,Litre,États-Unis,Kabbaj,Hassan,Homme,39,Tanger,Marié(E),2021-08-05,5,8,August,2021,3
5037,469,422,401,7,104.59,732.13,Jus D’Orange,Boissons,27.18,Paquet,Espagne,El Fassi,Rachid,Homme,57,Fès,Marié(E),2019-04-14,14,4,April,2019,2
5038,1880,980,42,8,138.1,1104.8,Lessive,Produits Ménagers,151.59,Bouteille,Maroc,El Amrani,Youssef,Homme,32,Fès,Célibataire,2023-02-23,23,2,February,2023,1
5039,1082,763,797,4,382.18,1528.72,Fer À Repasser,Électroménager,195.25,Litre,Maroc,Maaroufi,Fatima,Femme,42,Marrakech,Célibataire,2020-12-17,17,12,December,2020,4
5040,1288,852,44,6,326.19,1957.14,Dattes,Fruits,174.68,Litre,France,Benali,Youssef,Homme,42,Fès,Marié(E),2021-07-11,11,7,July,2021,3
5041,1152,633,613,10,198.96,1989.6,Pommes De Terre,Légumes,164.73,Litre,Espagne,Toumi,Khadija,Femme,59,Tanger,Marié(E),2021-02-25,25,2,February,2021,1
5042,1471,330,901,5,451.66,2258.3,Poulet,Viandes,87.65,Bouteille,Maroc,El Fassi,Mohamed,Homme,51,Marrakech,Célibataire,2022-01-10,10,1,January,2022,1
5043,2108,357,524,7,418.45,2929.15,Détergent,Produits Ménagers,94.82,Litre,Maroc,Benslimane,Mohamed,Homme,65,Marrakech,Célibataire,2023-10-09,9,10,October,2023,4
5044,432,1000,224,10,402.97,4029.7,Lait,Boissons,49.53,Paquet,Maroc,Kabbaj,Soufiane,Homme,41,Oujda,Marié(E),2019-03-08,8,3,March,2019,1
5045,633,129,517,3,255.94,767.82,Yaourt,Produits Laitiers,54.09,Kg,Espagne,Bouzid,Noura,Femme,31,Rabat,Marié(E),2019-09-25,25,9,September,2019,3
5046,663,606,462,8,46.58,372.64,Pommes De Terre,Légumes,113.67,Kg,Espagne,Maaroufi,Noura,Femme,35,Oujda,Célibataire,2019-10-25,25,10,October,2019,4
5047,1758,199,425,7,366.73,2567.11,Melon,Fruits,119.95,Litre,Espagne,Boukhari,Fatima,Femme,37,Rabat,Marié(E),2022-10-24,24,10,October,2022,4
5048,1205,131,864,8,183.75,1470.0,Bœuf,Viandes,95.81,Litre,France,Bouzid,Youssef,Homme,29,Fès,Marié(E),2021-04-19,19,4,April,2021,2
5049,1189,584,587,7,344.8,2413.6,Makrout,Pâtisserie,96.23,Kg,États-Unis,Boukhari,Mohamed,Homme,19,Kenitra,Marié(E),2021-04-03,3,4,April,2021,2
5050,981,396,538,9,129.76,1167.84,Lait,Produits Laitiers,33.35,Bouteille,Maroc,Boukhari,Fatima,Femme,34,Fès,Marié(E),2020-09-07,7,9,September,2020,3
5051,111,33,459,6,110.94,665.64,Eau De Javel,Produits Ménagers,176.18,Paquet,Maroc,Bouzid,Fatima,Femme,33,Oujda,Célibataire,2018-04-21,21,4,April,2018,2
5052,44,419,315,5,236.31,1181.55,Mouton,Viandes,177.91,Kg,États-Unis,Benali,Laila,Femme,53,Fès,Marié(E),2018-02-13,13,2,February,2018,1
5053,688,851,14,7,51.18,358.26,Bouilloire,Électroménager,30.35,Bouteille,États-Unis,Maaroufi,Mohamed,Homme,19,Oujda,Marié(E),2019-11-19,19,11,November,2019,4
5054,109,858,176,6,358.88,2153.28,Sucre,Épicerie,150.62,Paquet,Espagne,Ouazzani,Fatima,Femme,36,Fès,Marié(E),2018-04-19,19,4,April,2018,2
5055,2060,541,970,10,255.75,2557.5,Jus D’Orange,Boissons,121.41,Unité,Maroc,Bouzid,Amina,Femme,29,Oujda,Marié(E),2023-08-22,22,8,August,2023,3
5056,1267,522,493,1,141.19,141.19,Café,Boissons,190.56,Unité,États-Unis,Bouzid,Mohamed,Homme,58,Marrakech,Marié(E),2021-06-20,20,6,June,2021,2
5057,1619,92,583,3,85.4,256.2,Dentifrice,Hygiène,98.93,Litre,Espagne,Benslimane,Rachid,Homme,27,Casablanca,Célibataire,2022-06-07,7,6,June,2022,2
5058,845,687,745,10,7.4,74.0,Détergent,Produits Ménagers,35.93,Bouteille,Maroc,Boukhari,Youssef,Homme,25,Marrakech,Célibataire,2020-04-24,24,4,April,2020,2
5059,889,347,873,10,323.52,3235.2,Bouilloire,Électroménager,169.3,Bouteille,France,Kabbaj,Soufiane,Homme,19,Casablanca,Marié(E),2020-06-07,7,6,June,2020,2
5060,1735,839,937,6,43.83,262.98,Yaourt,Produits Laitiers,197.47,Bouteille,France,Benali,Rachid,Homme,24,Kenitra,Célibataire,2022-10-01,1,10,October,2022,4
5061,1089,611,160,7,154.6,1082.2,Courgettes,Légumes,116.64,Paquet,États-Unis,Maaroufi,Laila,Femme,64,Fès,Célibataire,2020-12-24,24,12,December,2020,4
5062,2043,114,683,8,342.14,2737.12,Bœuf,Viandes,57.25,Litre,Maroc,Ouazzani,Hassan,Homme,41,Oujda,Marié(E),2023-08-05,5,8,August,2023,3
5063,2187,387,968,2,309.29,618.58,Lait,Boissons,63.61,Litre,États-Unis,Bouzid,Amina,Femme,42,Rabat,Célibataire,2023-12-27,27,12,December,2023,4
5064,1599,180,21,4,271.92,1087.68,Dattes,Fruits,194.57,Litre,Espagne,Bouzid,Khadija,Femme,63,Tanger,Marié(E),2022-05-18,18,5,May,2022,2
5065,110,652,751,7,291.76,2042.32,Shampoing,Hygiène,18.49,Unité,États-Unis,Benslimane,Mohamed,Homme,45,Marrakech,Marié(E),2018-04-20,20,4,April,2018,2
5066,1973,317,59,7,198.09,1386.63,Brioche,Pâtisserie,115.72,Bouteille,Maroc,Boukhari,Hassan,Homme,26,Agadir,Marié(E),2023-05-27,27,5,May,2023,2
5067,660,581,997,8,475.22,3801.76,Tomates,Légumes,134.1,Unité,États-Unis,Benali,Rachid,Homme,31,Marrakech,Marié(E),2019-10-22,22,10,October,2019,4
5068,532,512,323,2,438.64,877.28,Bananes,Fruits,178.9,Unité,France,Boukhari,Fatima,Femme,31,Kenitra,Marié(E),2019-06-16,16,6,June,2019,2
5069,1323,410,448,6,18.04,108.24,Yaourt,Produits Laitiers,176.06,Unité,Espagne,Kabbaj,Fatima,Femme,50,Rabat,Marié(E),2021-08-15,15,8,August,2021,3
5070,1829,107,889,1,451.87,451.87,Oignons,Légumes,152.54,Paquet,France,Bouzid,Hassan,Homme,48,Agadir,Marié(E),2023-01-03,3,1,January,2023,1
5071,969,14,973,6,208.52,1251.12,Carottes,Légumes,35.37,Paquet,France,Ouazzani,Laila,Femme,37,Tanger,Marié(E),2020-08-26,26,8,August,2020,3
5072,2183,713,931,6,320.92,1925.52,Pois Chiches,Épicerie,72.31,Unité,États-Unis,Boukhari,Soufiane,Homme,50,Agadir,Marié(E),2023-12-23,23,12,December,2023,4
5073,1636,271,980,6,24.2,145.2,Lentilles,Épicerie,49.25,Bouteille,États-Unis,El Amrani,Youssef,Homme,64,Agadir,Marié(E),2022-06-24,24,6,June,2022,2
5074,1693,944,235,9,331.69,2985.21,Café,Boissons,20.95,Paquet,États-Unis,Benali,Amina,Femme,55,Kenitra,Marié(E),2022-08-20,20,8,August,2022,3
5075,489,970,86,8,341.75,2734.0,Liquide Vaisselle,Produits Ménagers,56.91,Unité,Espagne,Kabbaj,Noura,Femme,44,Tanger,Célibataire,2019-05-04,4,5,May,2019,2
5076,1288,882,663,10,265.81,2658.1,Gel Douche,Hygiène,104.34,Kg,Maroc,Ouazzani,Noura,Femme,57,Rabat,Célibataire,2021-07-11,11,7,July,2021,3
5077,1498,749,198,9,123.37,1110.33,Lait,Produits Laitiers,159.95,Unité,Espagne,Maaroufi,Amina,Femme,31,Oujda,Marié(E),2022-02-06,6,2,February,2022,1
5078,2184,763,947,2,56.44,112.88,Pain Au Chocolat,Pâtisserie,137.5,Litre,Espagne,Maaroufi,Fatima,Femme,42,Marrakech,Célibataire,2023-12-24,24,12,December,2023,4
5079,453,785,523,2,212.7,425.4,Bouilloire,Électroménager,117.67,Litre,Espagne,El Fassi,Amina,Femme,44,Casablanca,Célibataire,2019-03-29,29,3,March,2019,1
5080,152,332,306,3,60.32,180.96,Thé Vert,Boissons,50.22,Paquet,France,El Amrani,Laila,Femme,44,Agadir,Célibataire,2018-06-01,1,6,June,2018,2
